imgid,userid,bbox_left,bbox_top,bbox_width,bbox_height
static/data/img/Portrait-of-Sylvette-1954.JPG,17,7,634,212,125
static/data/img/Portrait-of-Sylvette-1954.JPG,17,214,106,303,653
static/data/img/Portrait-of-Sylvette-1954.JPG,18,37,38,549,713
static/data/img/Portrait-of-Sylvette-1954.JPG,19,52,103,469,633
static/data/img/Portrait-of-Sylvette-1954.JPG,21,16,581,577,178
static/data/img/Portrait-of-Sylvette-1954.JPG,21,172,27,419,732
static/data/img/Portrait-of-Sylvette-1954.JPG,22,15,75,524,684
static/data/img/Portrait-of-Sylvette-1954.JPG,23,25,77,529,683
static/data/img/Portrait-of-Sylvette-1954.JPG,24,182,89,375,518
static/data/img/Portrait-of-Sylvette-1954.JPG,26,153,104,380,611
static/data/img/Portrait-of-Sylvette-1954.JPG,28,1,35,534,713
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,6,29,12,557,742
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,6,350,331,248,367
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,9,382,373,209,381
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,9,120,9,377,363
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,10,379,367,215,365
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,10,53,41,373,235
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,13,152,27,248,733
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,13,380,330,218,430
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,14,62,16,432,724
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,14,381,334,217,403
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,24,172,29,207,171
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,24,370,362,229,348
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,26,150,16,251,691
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,26,385,347,213,363
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,28,369,353,229,342
static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,28,11,10,468,750
static/data/img/Self-Portrait-1907.JPG,9,62,3,536,763
static/data/img/Self-Portrait-1907.JPG,10,3,2,594,763
static/data/img/Self-Portrait-1907.JPG,13,32,3,565,763
static/data/img/Self-Portrait-1907.JPG,14,79,29,424,630
static/data/img/Self-Portrait-1907.JPG,15,0,3,597,764
static/data/img/Self-Portrait-1907.JPG,16,16,5,571,761
static/data/img/Self-Portrait-1907.JPG,17,87,12,443,575
static/data/img/Self-Portrait-1907.JPG,18,6,7,583,759
static/data/img/Self-Portrait-1907.JPG,19,69,16,469,750
static/data/img/Self-Portrait-1907.JPG,21,28,7,536,760
static/data/img/Self-Portrait-1907.JPG,22,14,15,574,749
static/data/img/Self-Portrait-1938.JPG,13,27,21,506,721
static/data/img/Self-Portrait-1938.JPG,14,28,34,484,664
static/data/img/Self-Portrait-1938.JPG,15,23,13,474,730
static/data/img/Self-Portrait-1938.JPG,16,20,33,475,699
static/data/img/Self-Portrait-1938.JPG,17,70,15,406,725
static/data/img/Self-Portrait-1938.JPG,18,30,20,468,707
static/data/img/Self-Portrait-1938.JPG,19,40,9,412,730
static/data/img/Self-Portrait-1938.JPG,21,32,13,477,722
static/data/img/Self-Portrait-1938.JPG,22,29,27,441,715
static/data/img/Self-Portrait-1938.JPG,23,44,19,420,720
static/data/img/Self-Portrait-1938.JPG,24,99,45,402,465
static/data/img/Self-Portrait-1938.JPG,26,62,32,431,673
static/data/img/Self-Portrait-1938.JPG,28,44,37,440,705
static/data/img/Self-Portrait-1972.JPG,3,6,5,324,437
static/data/img/Self-Portrait-1972.JPG,14,20,10,291,406
static/data/img/Self-Portrait-1972.JPG,15,15,7,316,436
static/data/img/Self-Portrait-1972.JPG,16,0,0,329,424
static/data/img/Self-Portrait-1972.JPG,17,21,5,290,437
static/data/img/Self-Portrait-1972.JPG,18,6,4,303,414
static/data/img/Self-Portrait-1972.JPG,19,13,5,298,437
static/data/img/Self-Portrait-1972.JPG,21,20,6,287,437
static/data/img/Self-Portrait-1972.JPG,22,40,13,290,429
static/data/img/Self-Portrait-1972.JPG,23,1,0,329,442
static/data/img/Self-Portrait-1972.JPG,24,76,38,172,334
static/data/img/Self-Portrait-1972.JPG,26,9,10,307,422
static/data/img/Self-Portrait-1972.JPG,28,2,0,328,441
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,9,200,41,291,623
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,10,105,61,341,305
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,13,90,35,439,661
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,14,196,22,301,667
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,15,360,21,203,675
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,16,200,17,272,331
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,16,175,269,286,425
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,16,66,37,165,398
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,16,348,9,215,682
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,17,379,10,183,336
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,17,151,44,290,652
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,18,375,10,172,687
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,18,177,20,225,322
static/data/img/Silhoutte-of-Piccasso-and-Young-Girl-Crying-1940.JPG,19,349,31,199,647
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,9,304,7,135,547
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,9,448,191,213,333
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,9,458,9,233,185
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,9,190,35,133,487
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,9,40,17,159,537
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,10,483,14,163,197
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,10,494,198,198,289
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,10,188,27,118,504
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,10,373,180,1,1
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,10,287,17,159,494
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,10,34,26,170,514
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,18,19,181,505
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,473,169,240,384
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,467,4,178,268
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,292,8,160,479
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,177,22,161,497
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,18,19,181,505
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,467,4,178,268
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,473,169,240,384
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,292,8,160,479
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,13,177,22,161,497
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,14,472,149,213,374
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,14,31,17,162,516
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,14,163,41,184,491
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,14,465,7,186,187
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,14,288,11,152,495
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,15,42,11,169,540
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,15,298,5,141,478
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,15,180,41,152,493
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,15,502,6,130,258
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,15,399,170,317,310
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,16,514,179,99,347
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,16,468,15,167,187
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,16,40,11,159,537
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,16,282,0,193,520
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,16,192,81,171,449
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,17,204,13,123,507
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,17,60,46,133,506
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,17,294,7,117,417
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,17,471,0,141,243
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,17,425,204,266,316
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,18,470,2,172,352
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,18,10,13,203,525
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,18,299,2,116,467
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,18,212,98,109,440
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,18,423,179,270,374
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,290,5,169,533
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,448,3,239,551
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,448,3,239,551
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,162,59,141,455
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,40,7,139,541
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,290,5,169,533
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,468,191,187,289
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,468,191,187,289
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,162,59,141,455
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,19,40,7,139,541
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,21,46,15,150,536
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,21,159,27,169,526
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,21,270,6,175,547
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,21,447,1,193,186
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,21,487,130,208,423
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,21,300,282,152,268
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,22,483,0,134,311
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,22,240,204,197,349
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,22,65,53,115,463
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,22,396,168,170,322
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,22,469,176,248,349
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,22,297,8,172,441
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,22,177,19,162,509
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,23,413,185,257,361
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,23,433,9,235,279
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,23,29,9,219,535
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,23,157,37,203,517
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,23,269,3,203,551
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,24,476,10,203,461
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,24,306,2,143,132
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,24,47,42,122,444
static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,24,214,82,127,364
static/data/img/The-Card-Player-1913.JPG,3,240,309,97,239
static/data/img/The-Card-Player-1913.JPG,3,359,363,62,105
static/data/img/The-Card-Player-1913.JPG,3,203,4,231,216
static/data/img/The-Card-Player-1913.JPG,15,146,6,322,736
static/data/img/The-Card-Player-1913.JPG,16,32,0,555,744
static/data/img/The-Card-Player-1913.JPG,17,506,571,1,1
static/data/img/The-Card-Player-1913.JPG,17,301,353,139,256
static/data/img/The-Card-Player-1913.JPG,18,33,8,553,738
static/data/img/The-Card-Player-1913.JPG,19,232,293,207,264
static/data/img/The-Card-Player-1913.JPG,21,0,7,607,740
static/data/img/The-Card-Player-1913.JPG,22,48,6,442,740
static/data/img/The-Card-Player-1913.JPG,23,139,18,351,721
static/data/img/The-Card-Player-1913.JPG,24,138,47,279,339
static/data/img/The-Card-Player-1913.JPG,26,138,21,347,708
static/data/img/The-Card-Player-1913.JPG,28,136,26,310,690
static/data/img/The-Dance-of-the-Veils-1907.JPG,6,61,8,473,803
static/data/img/The-Dance-of-the-Veils-1907.JPG,9,52,47,417,753
static/data/img/The-Dance-of-the-Veils-1907.JPG,10,59,17,459,785
static/data/img/The-Dance-of-the-Veils-1907.JPG,13,59,0,475,811
static/data/img/The-Dance-of-the-Veils-1907.JPG,23,81,3,443,808
static/data/img/The-Dance-of-the-Veils-1907.JPG,24,63,30,434,737
static/data/img/The-Dance-of-the-Veils-1907.JPG,26,68,17,401,783
static/data/img/The-Dance-of-the-Veils-1907.JPG,28,131,5,374,806
static/data/img/The-Kiss-1969.JPG,9,18,19,381,531
static/data/img/The-Kiss-1969.JPG,9,396,5,328,577
static/data/img/The-Kiss-1969.JPG,10,369,201,311,329
static/data/img/The-Kiss-1969.JPG,10,59,49,331,449
static/data/img/The-Kiss-1969.JPG,13,373,183,350,399
static/data/img/The-Kiss-1969.JPG,13,48,6,353,576
static/data/img/The-Kiss-1969.JPG,14,387,164,324,399
static/data/img/The-Kiss-1969.JPG,14,37,14,369,515
static/data/img/The-Kiss-1969.JPG,15,322,203,393,365
static/data/img/The-Kiss-1969.JPG,15,31,13,418,567
static/data/img/The-Kiss-1969.JPG,16,318,167,401,403
static/data/img/The-Kiss-1969.JPG,16,16,21,397,517
static/data/img/The-Kiss-1969.JPG,17,395,215,316,367
static/data/img/The-Kiss-1969.JPG,17,94,12,294,540
static/data/img/The-Kiss-1969.JPG,18,333,178,391,405
static/data/img/The-Kiss-1969.JPG,18,36,0,349,568
static/data/img/The-Kiss-1969.JPG,19,36,5,323,577
static/data/img/The-Kiss-1969.JPG,19,374,187,323,393
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,6,2,515,551,319
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,6,8,4,207,365
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,6,255,23,302,410
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,6,351,437,197,300
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,9,256,9,306,441
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,9,4,5,157,371
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,9,0,529,537,299
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,9,376,411,165,267
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,10,0,517,556,313
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,10,337,435,217,291
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,10,303,55,257,405
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,10,15,23,179,359
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,13,0,521,558,283
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,13,352,429,184,285
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,14,342,441,205,278
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,14,7,426,535,313
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,14,11,8,174,367
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,14,243,5,319,465
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,14,115,648,447,187
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,24,388,442,149,361
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,24,66,98,199,428
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,26,42,501,496,319
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,26,310,27,224,433
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,26,22,16,134,363
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,26,344,432,216,281
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,28,0,547,530,259
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,28,343,438,213,287
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,28,2,10,145,326
static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,28,321,17,241,416
static/data/img/The-Three-Graces-1925.JPG,9,411,46,141,675
static/data/img/The-Three-Graces-1925.JPG,9,270,47,134,642
static/data/img/The-Three-Graces-1925.JPG,9,7,47,200,674
static/data/img/The-Three-Graces-1925.JPG,10,265,43,137,673
static/data/img/The-Three-Graces-1925.JPG,10,17,49,243,671
static/data/img/The-Three-Graces-1925.JPG,10,379,55,169,667
static/data/img/The-Three-Graces-1925.JPG,13,363,34,176,689
static/data/img/The-Three-Graces-1925.JPG,13,253,0,152,703
static/data/img/The-Three-Graces-1925.JPG,13,35,45,211,610
static/data/img/The-Three-Graces-1925.JPG,14,343,31,214,685
static/data/img/The-Three-Graces-1925.JPG,14,23,38,218,690
static/data/img/The-Three-Graces-1925.JPG,14,246,28,164,682
static/data/img/The-Three-Graces-1925.JPG,15,356,27,205,718
static/data/img/The-Three-Graces-1925.JPG,15,248,33,179,697
static/data/img/The-Three-Graces-1925.JPG,15,42,45,241,694
static/data/img/The-Three-Graces-1925.JPG,16,284,50,124,650
static/data/img/The-Three-Graces-1925.JPG,16,367,49,184,665
static/data/img/The-Three-Graces-1925.JPG,16,0,55,304,673
static/data/img/The-Three-Graces-1925.JPG,17,273,0,130,679
static/data/img/The-Three-Graces-1925.JPG,17,400,41,159,678
static/data/img/The-Three-Graces-1925.JPG,17,45,54,186,667
static/data/img/The-Three-Graces-1925.JPG,28,10,49,254,664
static/data/img/The-Three-Graces-1925.JPG,28,370,44,165,687
static/data/img/The-Three-Graces-1925.JPG,28,274,53,120,641
static/data/img/Three-Dancers-1925.JPG,9,342,79,224,721
static/data/img/Three-Dancers-1925.JPG,9,168,29,201,777
static/data/img/Three-Dancers-1925.JPG,9,4,71,171,741
static/data/img/Three-Dancers-1925.JPG,10,133,29,321,783
static/data/img/Three-Dancers-1925.JPG,10,47,197,199,567
static/data/img/Three-Dancers-1925.JPG,10,395,75,149,713
static/data/img/Three-Dancers-1925.JPG,13,149,31,416,781
static/data/img/Three-Dancers-1925.JPG,13,13,150,230,645
static/data/img/Three-Dancers-1925.JPG,14,162,35,224,759
static/data/img/Three-Dancers-1925.JPG,14,4,163,181,636
static/data/img/Three-Dancers-1925.JPG,14,339,74,214,713
static/data/img/Three-Dancers-1925.JPG,14,552,786,1,1
static/data/img/Three-Dancers-1925.JPG,15,134,21,301,791
static/data/img/Three-Dancers-1925.JPG,15,7,163,261,633
static/data/img/Three-Dancers-1925.JPG,16,0,113,297,689
static/data/img/Three-Dancers-1925.JPG,16,194,37,211,723
static/data/img/Three-Dancers-1925.JPG,16,376,17,190,761
static/data/img/Three-Dancers-1925.JPG,17,6,190,224,378
static/data/img/Three-Dancers-1925.JPG,17,387,62,163,609
static/data/img/Three-Dancers-1925.JPG,17,233,45,216,656
static/data/img/Three-Dancers-1925.JPG,18,3,88,267,694
static/data/img/Three-Dancers-1925.JPG,18,335,38,230,732
static/data/img/Three-Dancers-1925.JPG,18,139,20,315,717
static/data/img/Three-Dancers-1925.JPG,19,376,0,190,790
static/data/img/Three-Dancers-1925.JPG,19,2,191,305,537
static/data/img/Three-Dancers-1925.JPG,19,158,61,219,729
static/data/img/Three-Musicians-1921.JPG,6,462,53,167,564
static/data/img/Three-Musicians-1921.JPG,6,285,27,191,592
static/data/img/Three-Musicians-1921.JPG,6,80,18,248,578
static/data/img/Three-Musicians-1921.JPG,9,456,15,219,613
static/data/img/Three-Musicians-1921.JPG,9,326,13,129,615
static/data/img/Three-Musicians-1921.JPG,9,108,23,215,605
static/data/img/Three-Musicians-1921.JPG,10,95,69,221,217
static/data/img/Three-Musicians-1921.JPG,10,449,29,221,599
static/data/img/Three-Musicians-1921.JPG,10,339,43,149,303
static/data/img/Three-Musicians-1921.JPG,13,75,9,309,603
static/data/img/Three-Musicians-1921.JPG,13,308,13,200,596
static/data/img/Three-Musicians-1921.JPG,13,507,608,1,1
static/data/img/Three-Musicians-1921.JPG,13,479,38,188,579
static/data/img/Three-Musicians-1921.JPG,13,666,616,1,1
static/data/img/Three-Musicians-1921.JPG,23,95,51,269,575
static/data/img/Three-Musicians-1921.JPG,23,305,61,217,561
static/data/img/Three-Musicians-1921.JPG,23,441,91,227,523
static/data/img/Three-Musicians-1921.JPG,24,127,58,512,422
static/data/img/Three-Musicians-1921.JPG,26,309,33,199,594
static/data/img/Three-Musicians-1921.JPG,26,139,78,194,532
static/data/img/Three-Musicians-1921.JPG,26,463,80,176,532
static/data/img/Three-Musicians-1921.JPG,28,477,50,169,567
static/data/img/Three-Musicians-1921.JPG,28,331,26,144,599
static/data/img/Three-Musicians-1921.JPG,28,77,11,248,597
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,9,62,47,267,623
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,9,348,53,254,617
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,10,375,101,163,285
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,10,43,429,547,215
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,10,39,75,241,299
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,10,249,87,163,283
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,13,360,58,195,598
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,13,237,16,186,654
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,13,68,65,214,528
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,14,382,98,199,557
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,14,132,34,148,624
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,14,241,53,162,617
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,14,241,53,162,617
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,14,382,98,199,557
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,14,132,34,148,624
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,15,382,83,210,581
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,15,94,58,173,613
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,15,232,66,216,604
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,16,374,79,169,591
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,16,72,49,191,621
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,16,256,69,165,601
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,17,52,103,161,502
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,17,155,68,131,521
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,17,268,79,158,491
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,17,402,66,177,508
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,18,28,59,243,587
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,18,233,85,170,577
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,18,404,64,166,586
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,18,306,203,87,132
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,19,124,43,171,609
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,19,382,81,175,559
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,19,22,107,191,537
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,19,252,89,173,565
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,21,358,351,189,203
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,21,126,47,146,615
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,21,271,43,152,615
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,21,392,47,175,620
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,21,24,83,572,155
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,21,518,265,83,381
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,22,224,56,228,614
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,22,364,67,207,603
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,22,39,105,188,269
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,22,49,47,239,623
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,23,375,66,201,587
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,23,234,37,194,628
static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,23,37,58,250,604
static/data/img/Three-Women-1908.JPG,9,252,21,161,677
static/data/img/Three-Women-1908.JPG,9,46,37,203,661
static/data/img/Three-Women-1908.JPG,9,420,11,192,687
static/data/img/Three-Women-1908.JPG,10,47,89,215,505
static/data/img/Three-Women-1908.JPG,10,272,80,140,253
static/data/img/Three-Women-1908.JPG,10,428,189,168,480
static/data/img/Three-Women-1908.JPG,13,64,71,218,559
static/data/img/Three-Women-1908.JPG,13,310,74,274,623
static/data/img/Three-Women-1908.JPG,13,232,51,227,595
static/data/img/Three-Women-1908.JPG,14,219,61,191,366
static/data/img/Three-Women-1908.JPG,14,366,145,233,522
static/data/img/Three-Women-1908.JPG,14,32,29,224,626
static/data/img/Three-Women-1908.JPG,15,170,15,255,493
static/data/img/Three-Women-1908.JPG,15,280,159,331,538
static/data/img/Three-Women-1908.JPG,15,29,35,257,662
static/data/img/Three-Women-1908.JPG,16,224,37,241,631
static/data/img/Three-Women-1908.JPG,16,352,145,217,553
static/data/img/Three-Women-1908.JPG,16,18,15,271,683
static/data/img/Three-Women-1908.JPG,17,216,33,248,562
static/data/img/Three-Women-1908.JPG,17,385,178,159,434
static/data/img/Three-Women-1908.JPG,17,62,30,200,551
static/data/img/Three-Women-1908.JPG,18,1,14,320,657
static/data/img/Three-Women-1908.JPG,18,210,2,247,608
static/data/img/Three-Women-1908.JPG,18,369,100,235,597
static/data/img/Three-Women-1908.JPG,19,24,51,223,579
